STATE,LGA,COMMUNITY,DATE_OF_OCCURRENCE,PERSONS_AFFECTED,DISPLACED_PERSONS,DATE,YEAR,MONTH,SEASON,SEVERITY_RATIO
Abia,Bende,Unspecified,,785,0,,,,Rainy,0.0
Abia,Ohafia,Unspecified,,785,0,,,,Rainy,0.0
Adamawa,Madagali,11 Communities,24/08/2022,8418,0,2022-08-24,2022.0,8.0,Rainy,0.0
Adamawa,Demsa,"Bilachi, Bali, Mbongado, Dwam Sabo, Moral, Moro 2, Zuran I, Zuran 2, Kulasala,
Kuli, Labakuri, Mbumara, Nsarawo Demsa. Mbula and Kabawa",15/08/2022,12996,0,2022-08-15,2022.0,8.0,Rainy,0.0
Adamawa,Fufore,"Fufore metropolis, Daitsin Hausa, Dula, Dula bwatiye, Nafori",17/07/2022,1711,0,2022-07-17,2022.0,7.0,Rainy,0.0
Adamawa,Numan,"lmburu, Hayin Gada, Kwakwambe, /urei, gwalam and Gbalang",15/08/2022,7912,0,2022-08-15,2022.0,8.0,Rainy,0.0
Adamawa,Girei,"Jibiro, Timpi, Arda Mokawo, Vindi Dubbe, Ardo Babayo, Ngolkoyere. Jauro Ndundu",19/08/2022,2731,0,2022-08-19,2022.0,8.0,Rainy,0.0
Adamawa,Song,"Loko, Gudure, Kolere, Dumne and Gadamayo",17/07/2022,8111,0,2022-07-17,2022.0,7.0,Rainy,0.0
Adamawa,Madagali,"Mayo Wandu, Kapa. Kirchinga, Shuwa, Duhu, Saban Gari, Hyumbula, Ghumbul, Katin Hausa and Wuro Ngayandi",25/08/2022,8413,0,2022-08-25,2022.0,8.0,Rainy,0.0
Adamawa,Yola North,"Rumde Baru, Faro Road. Jambutu, Dami/u A, Damilu New. Limawa, Gwadabawa, Boramji, Kofare, Bacchure",19/08/2022,9971,0,2022-08-19,2022.0,8.0,Rainy,0.0
Adamawa,Shelleng,"Shelfeng community. kiri. wuro yanka, Karim and Lababiri",15/08/2022,9549,0,2022-08-15,2022.0,8.0,Rainy,0.0
Adamawa,Yola South,"Yola South metropolis, Wura Jabbe, unguwantabo, mbamba, damare, Njobili,
Njoboliyo, Rugange, Sebore, Anguwan Sanda, Woru Chekke, Dandu, Wauru Jabbe, Saminaka and Yolde pate '•",17/08/2022,8816,0,2022-08-17,2022.0,8.0,Rainy,0.0
Adamawa,Fufore,Unspecified,17/07/2022,9958,0,2022-07-17,2022.0,7.0,Rainy,0.0
Adamawa,Numan,Unspecified,17/07/2022,4686,0,2022-07-17,2022.0,7.0,Rainy,0.0
Adamawa,Song,Unspecified,17/07/2022,1506,0,2022-07-17,2022.0,7.0,Rainy,0.0
Adamawa,Yola North,Unspecified,2022-05-05 00:00:00,1854,0,2022-05-05,2022.0,5.0,Rainy,0.0
Adamawa,Yola South,Unspecified,2022-05-05 00:00:00,3072,0,2022-05-05,2022.0,5.0,Rainy,0.0
Anambra,Anambra East,Aguleri,22/09/2022,20998,19727,2022-09-22,2022.0,9.0,Rainy,0.9394704257548337
Anambra,Anambra East,Enugu-0tu,22/09/2022,31002,29835,2022-09-22,2022.0,9.0,Rainy,0.9623572672730791
Anambra,Anambra East,Eziagulu-otu,22/09/2022,21041,19975,2022-09-22,2022.0,9.0,Rainy,0.9493370086973053
Anambra,Anambra East,Mkpunando-otu,22/09/2022,9959,8407,2022-09-22,2022.0,9.0,Rainy,0.8441610603474244
Anambra,Anambra East,lgbariam,22/09/2022,5806,5120,2022-09-22,2022.0,9.0,Rainy,0.8818463658284533
Anambra,Anambra East,Umueri,22/09/2022,1194,974,2022-09-22,2022.0,9.0,Rainy,0.8157453936348409
Anambra,Anambra East,Nsugbe,22/09/2022,2202,1788,2022-09-22,2022.0,9.0,Rainy,0.8119891008174387
Anambra,Anambra East,lkemivite Nanda,22/09/2022,5798,5184,2022-09-22,2022.0,9.0,Rainy,0.8941014142807865
Anambra,Anambra East,Umuoba,22/09/2022,5304,4812,2022-09-22,2022.0,9.0,Rainy,0.9072398190045249
Anambra,Anambra West,Umueze,22/09/2022,22031,19457,2022-09-22,2022.0,9.0,Rainy,0.8831646316553947
Anambra,Anambra West,Umuenwelum,22/09/2022,23969,21840,2022-09-22,2022.0,9.0,Rainy,0.9111769368767992
Anambra,Anambra West,Oroma-Etiti,22/09/2022,20066,18338,2022-09-22,2022.0,9.0,Rainy,0.9138841821987441
Anambra,Anambra West,Ezi-Anam,22/09/2022,22934,19015,2022-09-22,2022.0,9.0,Rainy,0.8291183395831516
Anambra,Anambra West,Unspecified,22/09/2022,25046,20242,2022-09-22,2022.0,9.0,Rainy,0.8081929250179669
Anambra,Anambra West,Owelle,22/09/2022,19954,15913,2022-09-22,2022.0,9.0,Rainy,0.7974842136914905
Anambra,Anambra West,Ukwalla,22/09/2022,9118,7010,2022-09-22,2022.0,9.0,Rainy,0.7688089493309936
Anambra,Anambra West,fnoma,22/09/2022,19908,15370,2022-09-22,2022.0,9.0,Rainy,0.7720514366083986
Anambra,Anambra West,Ofumbanasa,22/09/2022,44011,25801,2022-09-22,2022.0,9.0,Rainy,0.5862398036854423
Anambra,Anambra West,Nzam,22/09/2022,30994,21972,2022-09-22,2022.0,9.0,Rainy,0.7089114022068788
Anambra,Ayamelum,Omor,22/09/2022,1047,832,2022-09-22,2022.0,9.0,Rainy,0.7946513849092646
Anambra,Ayamelum,Anaku,22/09/2022,1106,945,2022-09-22,2022.0,9.0,Rainy,0.8544303797468354
Anambra,Ayamelum,fgbakwu,22/09/2022,1380,1024,2022-09-22,2022.0,9.0,Rainy,0.7420289855072464
Anambra,Ayamelum,Umuerum,22/09/2022,1661,1388,2022-09-22,2022.0,9.0,Rainy,0.8356411800120409
Anambra,Ayamelum,Umueje,22/09/2022,1562,1201,2022-09-22,2022.0,9.0,Rainy,0.7688860435339309
Anambra,Ayamelum,lfite-Ogwari,22/09/2022,1034,939,2022-09-22,2022.0,9.0,Rainy,0.9081237911025145
Anambra,Ayamelum,Umumbo,22/09/2022,1277,1014,2022-09-22,2022.0,9.0,Rainy,0.7940485512920908
Anambra,Ayamelum,Omasi,22/09/2022,1278,967,2022-09-22,2022.0,9.0,Rainy,0.7566510172143975
Anambra,Ogbaru,Okpoko,22/09/2022,61033,45135,2022-09-22,2022.0,9.0,Rainy,0.739517965690692
Anambra,Ogbaru,Odekpe,22/09/2022,39967,31682,2022-09-22,2022.0,9.0,Rainy,0.7927039807841469
Anambra,Ogbaru,Ohita,22/09/2022,8072,6658,2022-09-22,2022.0,9.0,Rainy,0.824826560951437
Anambra,Ogbaru,Atani,22/09/2022,25928,18040,2022-09-22,2022.0,9.0,Rainy,0.6957729095958037
Anambra,Ogbaru,Obeagwe,22/09/2022,8860,6287,2022-09-22,2022.0,9.0,Rainy,0.7095936794582393
Anambra,Ogbaru,Ochuche,22/09/2022,10452,8193,2022-09-22,2022.0,9.0,Rainy,0.7838691159586682
Anambra,Ogbaru,Akiliozizor,22/09/2022,9706,7037,2022-09-22,2022.0,9.0,Rainy,0.725015454358129
Anambra,Ogbaru,Amiyi -,22/09/2022,8066,7155,2022-09-22,2022.0,9.0,Rainy,0.8870567815521944
Anambra,Ogbaru,Umuzu,22/09/2022,9134,7502,2022-09-22,2022.0,9.0,Rainy,0.8213269104444931
Anambra,Ogbaru,Aki/i-Ogidi,22/09/2022,16019,10203,2022-09-22,2022.0,9.0,Rainy,0.6369311442661839
Anambra,Ogbaru,Ogwu-aniocha,22/09/2022,18093,10586,2022-09-22,2022.0,9.0,Rainy,0.5850881556403029
Anambra,Ogbaru,Umunankwo,22/09/2022,11907,8447,2022-09-22,2022.0,9.0,Rainy,0.7094146300495506
Anambra,Ogbaru,Ogwu-ikpele,22/09/2022,10311,5020,2022-09-22,2022.0,9.0,Rainy,0.48685869459800213
Anambra,Ogbaru,Ossornala,22/09/2022,24303,15110,2022-09-22,2022.0,9.0,Rainy,0.6217339423116488
Anambra,Ogbaru,Mputu,22/09/2022,15067,9233,2022-09-22,2022.0,9.0,Rainy,0.6127961770757284
Anambra,Ogbaru,Ogbakuba,22/09/2022,9064,4401,2022-09-22,2022.0,9.0,Rainy,0.48554721977052073
Anambra,Awka North,Awba-Ofemili,22/09/2022,3048,2351,2022-09-22,2022.0,9.0,Rainy,0.7713254593175853
Anambra,Awka North,Ugbene,22/09/2022,1021,833,2022-09-22,2022.0,9.0,Rainy,0.8158667972575906
Anambra,Awka North,Ugbenu,22/09/2022,2065,1482,2022-09-22,2022.0,9.0,Rainy,0.7176755447941888
Anambra,Awka North,Achala,22/09/2022,1118,865,2022-09-22,2022.0,9.0,Rainy,0.7737030411449016
Anambra,Awka North,Ebenebe,22/09/2022,2127,1702,2022-09-22,2022.0,9.0,Rainy,0.8001880582980724
Anambra,Ihiala,lhiala,22/09/2022,5012,4103,2022-09-22,2022.0,9.0,Rainy,0.818635275339186
Anambra,Njikoka,Abagana,30/01/2022,1130,1130,2022-01-30,2022.0,1.0,Dry,1.0
Anambra,Anambra East,Agu/eri,30/01/2022,2850,2850,2022-01-30,2022.0,1.0,Dry,1.0
Anambra,Anaocha,Agulu,2022-01-08 00:00:00,2010,2010,2022-01-08,2022.0,1.0,Dry,1.0
Anambra,Idemili South,Alor,31/07/2022,1340,1340,2022-07-31,2022.0,7.0,Rainy,1.0
Anambra,Ogbaru,Atani,30/07/2022,3450,3450,2022-07-30,2022.0,7.0,Rainy,1.0
Anambra,Awka North,Awba Ofemili,2022-01-08 00:00:00,2155,2155,2022-01-08,2022.0,1.0,Dry,1.0
Anambra,Orumba North,Enugwuabo Ufuma,30/07/2022,2524,2524,2022-07-30,2022.0,7.0,Rainy,1.0
Anambra,Ayamelum,Jfite Ogwari,2022-01-08 00:00:00,2167,2167,2022-01-08,2022.0,1.0,Dry,1.0
Anambra,Ihiala,lsseke,31/07/2022,1549,1549,2022-07-31,2022.0,7.0,Rainy,1.0
Anambra,Awka South,Nibo,30/07/2022,2250,2250,2022-07-30,2022.0,7.0,Rainy,1.0
Anambra,Idemili North,Obosi,2022-01-08 00:00:00,1155,1155,2022-01-08,2022.0,1.0,Dry,1.0
Anambra,Anambra West,UmuezeAnam,31/07/2022,2320,2320,2022-07-31,2022.0,7.0,Rainy,1.0
Bauchi,Alkaleri,Alkaleri ( 14 Communities),22/07/2022,1205,0,2022-07-22,2022.0,7.0,Rainy,0.0
Bauchi,Katagum,Azare & 16 others communities,20/07/2022,2400,0,2022-07-20,2022.0,7.0,Rainy,0.0
Bauchi,Darazo,Darazo & 19 others communities,14/07/2022,3624,0,2022-07-14,2022.0,7.0,Rainy,0.0
Bauchi,Giade,Giade & I J others communities,18/07/2022,732,0,2022-07-18,2022.0,7.0,Rainy,0.0
Bauchi,Misau,Hardawa & JO othersw communities,20/07/2022,2160,0,2022-07-20,2022.0,7.0,Rainy,0.0
Bauchi,Bauchi,lnkil & 3 others Communities,2022-07-05 00:00:00,1236,0,2022-07-05,2022.0,7.0,Rainy,0.0
Bauchi,Jama'are,Jama·are & 15 others communities,18/07/2022,1800,250,2022-07-18,2022.0,7.0,Rainy,0.1388888888888889
Bauchi,Kirfi,Kirfi & 11 others communities,23/07/2022,335,0,2022-07-23,2022.0,7.0,Rainy,0.0
Bauchi,Warji,Lirnaa & 8 others communities ..,2022-07-06 00:00:00,1116,126,2022-07-06,2022.0,7.0,Rainy,0.11290322580645161
Bauchi,Ningi,Ningi & I I other Communities,17/07/2022,930,0,2022-07-17,2022.0,7.0,Rainy,0.0
Bauchi,Shira,Shira & J Sothers communities,18/07/2022,1290,95,2022-07-18,2022.0,7.0,Rainy,0.07364341085271318
Bauchi,Zaki,Sakwa & 95 others communities,2022-09-09 00:00:00,3777,1123,2022-09-09,2022.0,9.0,Rainy,0.29732592004236164
Bauchi,Gamawa,Kore nd 40 other communities,2022-09-09 00:00:00,4517,1144,2022-09-09,2022.0,9.0,Rainy,0.2532654416648218
Benue,Gwer West,Gaambe-U-shian,2022-03-07 00:00:00,271,261,2022-03-07,2022.0,3.0,Rainy,0.9630996309963099
Benue,Gwer West,Gaambe-U-shian,2022-03-07 00:00:00,199,198,2022-03-07,2022.0,3.0,Rainy,0.9949748743718593
Benue,Kwande,Kumakagh,31/07/2022,405,393,2022-07-31,2022.0,7.0,Rainy,0.9703703703703703
Benue,Kwande,Mbadura,31/07/2022,494,473,2022-07-31,2022.0,7.0,Rainy,0.9574898785425101
Benue,Kwande,Mkomon/Mbakyor,31/07/2022,456,355,2022-07-31,2022.0,7.0,Rainy,0.7785087719298246
Benue,Kwande,Yaav,31/07/2022,249,248,2022-07-31,2022.0,7.0,Rainy,0.9959839357429718
Benue,Gwer West,Sagheu/Ukusu,2022-01-08 00:00:00,351,299,2022-01-08,2022.0,1.0,Dry,0.8518518518518519
Benue,Kwande,Moon,31/08/2022,491,385,2022-08-31,2022.0,8.0,Rainy,0.7841140529531568
Benue,Logo,Mba.ler,2022-01-10 00:00:00,263,263,2022-01-10,2022.0,1.0,Dry,1.0
Benue,Logo,Nenzev,2022-01-10 00:00:00,520,518,2022-01-10,2022.0,1.0,Dry,0.9961538461538462
Benue,Guma,lvite,2022-09-02 00:00:00,264,17,2022-09-02,2022.0,9.0,Rainy,0.06439393939393939
Benue,Guma,Mbabai,2022-09-02 00:00:00,255,12,2022-09-02,2022.0,9.0,Rainy,0.047058823529411764
Benue,Guma,Nzorov,2022-09-02 00:00:00,219,32,2022-09-02,2022.0,9.0,Rainy,0.1461187214611872
Benue,Guma,Kaambe,2022-09-02 00:00:00,301,24,2022-09-02,2022.0,9.0,Rainy,0.07973421926910298
Benue,Guma,Uvir,2022-09-02 00:00:00,295,18,2022-09-02,2022.0,9.0,Rainy,0.061016949152542375
Benue,Guma,SaghevjTse Shan,2022-09-02 00:00:00,211,27,2022-09-02,2022.0,9.0,Rainy,0.12796208530805686
Benue,Guma,Torkpande,2022-09-02 00:00:00,271,0,2022-09-02,2022.0,9.0,Rainy,0.0
Benue,Guma,Tyondun,2022-09-02 00:00:00,234,12,2022-09-02,2022.0,9.0,Rainy,0.05128205128205128
Benue,Guma,Branch,2022-09-02 00:00:00,259,24,2022-09-02,2022.0,9.0,Rainy,0.09266409266409266
Benue,Guma,Umenger,2022-09-02 00:00:00,339,21,2022-09-02,2022.0,9.0,Rainy,0.061946902654867256
Benue,Vandeikya,Ukyaagu,19/07/2022,798,125,2022-07-19,2022.0,7.0,Rainy,0.15664160401002505
Benue,Oturkpo,Ugboju ehaje,24/08/2022,1724,109,2022-08-24,2022.0,8.0,Rainy,0.06322505800464037
Benue,Oturkpo,Otobi,24/08/2022,1901,125,2022-08-24,2022.0,8.0,Rainy,0.06575486586007365
Benue,Oturkpo,Ewulo,24/08/2022,1561,116,2022-08-24,2022.0,8.0,Rainy,0.07431133888532991
Benue,Katsina-Ala,Mbajir,13/08/2022,2389,110,2022-08-13,2022.0,8.0,Rainy,0.046044370029300966
Benue,Katsina-Ala,Michihe,13/08/2022,2457,151,2022-08-13,2022.0,8.0,Rainy,0.06145706145706146
Benue,Katsina-Ala,Mbayongo,13/08/2022,2711,133,2022-08-13,2022.0,8.0,Rainy,0.049059387679822944
Benue,Katsina-Ala,Hausa Quarters,19/09/2022,411,223,2022-09-19,2022.0,9.0,Rainy,0.5425790754257908
Benue,Katsina-Ala,Yooyo,19/09/2022,369,191,2022-09-19,2022.0,9.0,Rainy,0.5176151761517616
Benue,Katsina-Ala,Otsazi,19/09/2022,473,245,2022-09-19,2022.0,9.0,Rainy,0.5179704016913319
Benue,Katsina-Ala,Utange,13/08/2022,2539,142,2022-08-13,2022.0,8.0,Rainy,0.055927530523828275
Benue,Makurdi,Gyado Villa,2022-09-02 00:00:00,609,37,2022-09-02,2022.0,9.0,Rainy,0.060755336617405585
Benue,Makurdi,Rice Mill,2022-09-02 00:00:00,634,31,2022-09-02,2022.0,9.0,Rainy,0.04889589905362776
Benue,Makurdi,BIPC Quarters,2022-09-02 00:00:00,592,39,2022-09-02,2022.0,9.0,Rainy,0.06587837837837837
Benue,Makurdi,Kanshio,2022-09-02 00:00:00,664,42,2022-09-02,2022.0,9.0,Rainy,0.06325301204819277
Benue,Makurdi,Welfare Quarters,2022-09-02 00:00:00,627,36,2022-09-02,2022.0,9.0,Rainy,0.05741626794258373
Benue,Makurdi,Fiidi,2022-09-02 00:00:00,651,37,2022-09-02,2022.0,9.0,Rainy,0.05683563748079877
Benue,Makurdi,Agau,2022-09-02 00:00:00,701,36,2022-09-02,2022.0,9.0,Rainy,0.05135520684736091
Benue,Makurdi,Mgbagun,2022-09-02 00:00:00,432,31,2022-09-02,2022.0,9.0,Rainy,0.07175925925925926
Benue,Makurdi,Aji,2022-09-02 00:00:00,611,35,2022-09-02,2022.0,9.0,Rainy,0.057283142389525366
Benue,Makurdi,Kucha Utebe,2022-09-02 00:00:00,628,42,2022-09-02,2022.0,9.0,Rainy,0.06687898089171974
Benue,Makurdi,Tse Tyodugh and TseMandeAkpu,2022-09-02 00:00:00,665,29,2022-09-02,2022.0,9.0,Rainy,0.04360902255639098
Benue,Makurdi,Karmem,2022-09-02 00:00:00,617,31,2022-09-02,2022.0,9.0,Rainy,0.050243111831442464
Benue,Makurdi,Mobile Barracks,2022-09-02 00:00:00,623,36,2022-09-02,2022.0,9.0,Rainy,0.05778491171749599
Benue,Apa,lga Okpaya,2022-09-08 00:00:00,611,79,2022-09-08,2022.0,9.0,Rainy,0.12929623567921442
Benue,Agatu,Unspecified,2022-09-05 00:00:00,395,79,2022-09-05,2022.0,9.0,Rainy,0.2
Benue,Agatu,Oweto,2022-09-05 00:00:00,476,92,2022-09-05,2022.0,9.0,Rainy,0.19327731092436976
Benue,Agatu,Aila,2022-09-05 00:00:00,457,76,2022-09-05,2022.0,9.0,Rainy,0.16630196936542668
Benue,Agatu,Ohelefu,2022-09-05 00:00:00,481,99,2022-09-05,2022.0,9.0,Rainy,0.20582120582120583
Benue,Agatu,Ochunonya,2022-09-05 00:00:00,459,105,2022-09-05,2022.0,9.0,Rainy,0.22875816993464052
Benue,Agatu,Utugolugwu,2022-09-05 00:00:00,488,121,2022-09-05,2022.0,9.0,Rainy,0.24795081967213115
Benue,Agatu,Olegogambo,2022-09-05 00:00:00,463,74,2022-09-05,2022.0,9.0,Rainy,0.15982721382289417
Benue,Agatu,Olegodege,2022-09-05 00:00:00,451,64,2022-09-05,2022.0,9.0,Rainy,0.1419068736141907
Benue,Agatu,Obishu,2022-09-05 00:00:00,499,87,2022-09-05,2022.0,9.0,Rainy,0.1743486973947896
Benue,Agatu,Ebete,2022-09-05 00:00:00,407,95,2022-09-05,2022.0,9.0,Rainy,0.2334152334152334
Benue,Agatu,Adeka,2022-09-05 00:00:00,411,84,2022-09-05,2022.0,9.0,Rainy,0.20437956204379562
Benue,Agatu,Olegadakolo,2022-09-05 00:00:00,487,92,2022-09-05,2022.0,9.0,Rainy,0.188911704312115
Benue,Agatu,Oleje,2022-09-05 00:00:00,451,86,2022-09-05,2022.0,9.0,Rainy,0.19068736141906872
Benue,Gboko,Abaagu,26/08/2022,177,15,2022-08-26,2022.0,8.0,Rainy,0.0847457627118644
Benue,Gboko,Gboko East,26/08/2022,165,7,2022-08-26,2022.0,8.0,Rainy,0.04242424242424243
Benue,Gboko,Mbaion,26/08/2022,189,14,2022-08-26,2022.0,8.0,Rainy,0.07407407407407407
Benue,Gboko,Yandev,26/08/2022,174,16,2022-08-26,2022.0,8.0,Rainy,0.09195402298850575
Benue,Gwer West,Ukusu,28/08/2022,105,23,2022-08-28,2022.0,8.0,Rainy,0.21904761904761905
Benue,Gwer West,Aondona,28/08/2022,81,17,2022-08-28,2022.0,8.0,Rainy,0.20987654320987653
Benue,Gwer West,Mbapa,28/08/2022,88,22,2022-08-28,2022.0,8.0,Rainy,0.25
Benue,Gwer West,Gaambe,28/08/2022,91,19,2022-08-28,2022.0,8.0,Rainy,0.2087912087912088
Benue,Buruku,Mbatsuwa,19/09/2022,511,310,2022-09-19,2022.0,9.0,Rainy,0.6066536203522505
Benue,Buruku,Ushen,19/09/2022,497,351,2022-09-19,2022.0,9.0,Rainy,0.7062374245472837
Benue,Buruku,Wuav/Mbashian,19/09/2022,522,298,2022-09-19,2022.0,9.0,Rainy,0.5708812260536399
Benue,Buruku,Agyo,19/09/2022,413,235,2022-09-19,2022.0,9.0,Rainy,0.5690072639225182
Benue,Buruku,Ugbenyi,19/09/2022,501,363,2022-09-19,2022.0,9.0,Rainy,0.7245508982035929
Benue,Buruku,Oguluba,19/09/2022,309,221,2022-09-19,2022.0,9.0,Rainy,0.7152103559870551
Benue,Buruku,Buruku Township,19/09/2022,492,219,2022-09-19,2022.0,9.0,Rainy,0.4451219512195122
